,qinst,qinst_ac,qr,qsim,qsim_ac
0,0.39140550873108404,57.36188864373683,57.36188864373687,0.39140550873108404,57.36188864373683
1,0.3268731976516615,56.508770521983216,57.288782784978714,0.3656477986667671,57.03702918428145
2,0.2662942075101573,68.90865212474705,56.959610678286914,0.2936729700747779,60.7510953425253
3,0.2332842927866682,74.55110404667582,56.45291488859235,0.24813218878636886,74.1440932106766
4,0.21463138105635002,66.54867063569375,55.942574059120275,0.22314941671761748,70.71893647821932
5,0.2913444303332104,61.72375404697766,55.59929556690823,0.243681733841637,63.59315107321805
6,0.28655438906270936,57.82281711963451,55.57239236694275,0.3007612897159424,60.00243157036364
7,0.23728616386423654,52.720342643436624,55.59807850036658,0.26184720432076264,55.285203757906515
8,0.1999205095377076,50.84528401490558,55.4852020910103,0.21743109880753952,51.330130738090105
9,0.2445795312178417,49.66784692318964,55.17088843780787,0.21442981203466185,50.43337467782349
10,0.28541165531590157,47.34690805920193,54.82048802433013,0.26839986695398266,48.56245770877854
11,0.2632438071557052,58.40700628304073,54.46632405915219,0.27936770870169353,50.86467267936042
12,0.2820529195560602,72.3313997073614,54.169233389689936,0.26657036320451594,66.56552461511444
13,0.5866906334592977,78.98553085636857,54.41154513872091,0.407890241124662,75.7733184792929
14,0.5630070637614518,81.35528944389439,55.661152703173435,0.6181827791857136,80.65866611344647
15,0.39485762158308824,76.48027585033333,56.96687473476673,0.4767772503795504,79.67255673790305
16,0.2877103526391505,71.6453799895568,57.943052853174144,0.3359633613166491,73.47423553223803
17,0.22540608563425335,72.28251493429984,58.3929761226412,0.2540891146020245,71.5861515874628
18,0.1850312750545239,67.81273902510164,58.4521015313912,0.20395995421144256,71.04758195775324
19,0.15668277868694347,59.65516356492099,58.38112193225214,0.17012992711588665,63.54974320006718
20,0.1356636822787259,59.24976476019426,58.315741063340795,0.1457146528591515,58.47396622584257
21,0.11942525964137624,61.101521161881195,58.26725744060225,0.12723930710907316,60.565146815732454
22,0.10647943182855597,56.08435419544252,58.21225250976412,0.11273805097985878,59.294214059016966
23,0.09590486563538975,47.78777522961752,58.114833981202274,0.10103570350570965,51.89313972663141
24,0.08710328250030011,40.7823716705767,57.92770370058551,0.09138564082287791,44.12504595045424
25,0.07965686361136363,36.2326339406088,57.59815781175297,0.0832891079700133,38.29295537755198
26,0.07326754040664211,33.23242017297198,57.0788847184809,0.07639069712129935,34.641215015383345
27,0.06772898320593769,31.702032513894718,56.35047484242638,0.0704400555111587,32.35174909200833
28,0.06288198042309659,30.77301840128162,55.4139405176146,0.06525820013853455,31.22980190835449
29,0.05860266862533745,28.949464235863815,54.27641150489227,0.060703318673338565,29.97732582412144
30,0.05695700730823513,26.453055145621246,52.96537313473994,0.05752927435396073,27.714398806742345
31,0.05746016388315728,24.78659267846806,51.53738748535144,0.05708857349717044,25.50694699519938
32,0.0574430749838073,23.202437926208333,50.048071669913774,0.05755040931419551,24.046935998715806
33,0.06172339429834565,24.878889697233422,48.60312428944274,0.05911168770227163,23.571323903777213
34,0.335407387245847,32.109820778734615,47.72673552415723,0.17157651902865684,28.01991842124876
35,1.420618407174962,51.94167389123128,48.99882326274536,0.8065825462595226,40.60558497833019
36,1.0289476157995918,57.54437225293025,52.94523063542528,1.401304283775983,57.71618667696021
37,0.5119293696306737,53.2465376317179,55.53886460528275,0.7149498398190751,54.66013560093413
38,0.3357930846822068,53.97453050260272,56.58327692895786,0.4108979261893949,53.46940621066148
39,0.2506453345636782,71.9008212363146,55.84410059692293,0.2890458577105034,60.46185769745514
40,0.19975073086736747,81.27974687425787,54.10870073573724,0.22335416944467162,79.8819706586894
